Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total conexion,Accesos por cada 100 hab,Accesos por cada 100 hogares,Banda ancha fija,Dial up,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Más de 30 Mbps,Otros Mbps,Total suma Mbps
2020,4,Córdoba,267396,439322,125620,52827,17536,902701,23,78,902646,55.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Entre Ríos,85683,113670,15653,20206,12169,247381,17,59,247368,13.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Formosa,21264,10789,2432,15341,380,50206,8,32,50206,0.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Jujuy,32850,52815,15639,1077,3470,105851,13,53,105851,0.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,La Pampa,9009,58945,15432,12194,1315,96895,26,81,96779,116.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,La Rioja,17513,34984,1,250,30,52778,13,50,52775,3.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Mendoza,91842,68364,36083,18331,833,215453,10,38,214838,615.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Misiones,49462,79855,6589,4359,6896,147161,11,42,147161,0.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Neuquén,30468,70614,13732,17689,632,133135,19,67,132762,373.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Río Negro,48991,42022,17826,13994,18377,141210,18,61,140709,501.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Salta,56659,87817,30604,5858,6452,187390,13,54,187388,2.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,San Juan,40072,7004,6599,10468,8453,72596,9,36,72340,256.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,San Luis,8417,11767,27,63019,36205,119435,23,81,119287,148.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Santa Cruz,12347,19657,1041,4659,2970,40674,11,36,40477,197.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Santa Fe,287271,414746,62692,38712,17392,820813,23,73,820676,137.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Santiago Del Estero,26812,70522,570,5169,3596,106669,10,43,106668,1.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Tierra Del Fuego,12853,26439,6,0,316,39614,22,76,39325,289.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2020,4,Tucumán,149322,11150,68043,1834,740,231089,13,54,231067,22.0,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562
2021,1,Buenos Aires,629679,2452056,821597,98806,57864,4060002,22,69,4054936,5066.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Capital Federal,159805,1145093,39980,5559,29236,1379673,44,108,1378283,1390.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Catamarca,26316,4409,18688,322,2233,51968,12,48,51967,1.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Chaco,43214,61251,25426,8004,1875,139770,11,43,139767,3.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Chubut,45501,40960,3444,23723,18712,132340,21,68,131515,825.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Corrientes,49160,62876,3337,5949,5303,126625,11,42,126622,3.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Córdoba,260350,444695,134634,54137,17065,910881,24,78,910826,55.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Entre Ríos,83688,118424,16846,20836,12169,251963,18,60,251950,13.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Formosa,20663,11412,2562,15669,380,50686,8,32,50686,0.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Jujuy,32254,54324,17322,2677,3879,110456,14,55,110456,0.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,La Pampa,8946,58711,15779,12369,1300,97105,26,81,96989,116.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,La Rioja,17363,34984,1,250,30,52628,13,49,52625,3.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Mendoza,91844,69295,38619,18332,833,218923,10,39,218308,615.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Misiones,48292,82339,7064,4796,6896,149387,11,43,149387,0.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Neuquén,30223,70457,14171,17752,632,133235,19,66,132862,373.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Río Negro,48777,42192,17828,13994,18377,141168,18,60,140667,501.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Salta,54768,89187,31498,5669,6452,187574,13,53,187572,2.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,San Juan,40072,11589,6671,11482,8453,78267,9,39,78011,256.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,San Luis,8417,10678,28,63826,36205,119154,23,81,119006,148.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Santa Cruz,12347,23089,5975,4264,390,46065,12,41,45868,197.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Santa Fe,277012,421480,70976,39140,17519,826127,23,73,825990,137.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Santiago Del Estero,26468,75849,570,5158,3596,111641,11,45,111640,1.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Tierra Del Fuego,12853,27247,6,0,316,40422,22,77,40133,289.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,1,Tucumán,147199,12185,69954,1834,740,231912,13,54,231890,22.0,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972
2021,2,Buenos Aires,603255,2503830,854173,113546,57547,4132351,23,70,4127167,5184.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Capital Federal,148989,1175097,41318,5580,29371,1400355,45,110,1398747,1608.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Catamarca,20305,9426,22331,1449,2233,55744,13,52,55743,1.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Chaco,39826,62948,27584,8018,2353,140729,11,43,140726,3.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Chubut,49271,41497,6081,23682,18706,139237,22,72,138412,825.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Corrientes,46648,67262,3731,6557,5303,129501,11,43,129498,3.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Córdoba,239780,467782,151855,55944,15519,930880,24,80,930818,62.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Entre Ríos,77836,124957,17856,23786,13197,257632,18,61,257617,15.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Formosa,19571,12509,3610,15690,171,51551,8,33,51551,0.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Jujuy,24738,60800,19611,2731,3968,111848,14,56,111848,0.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,La Pampa,9017,57014,17132,13209,1295,97667,27,82,97551,116.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,La Rioja,11627,54255,9445,6245,30,81602,20,76,81599,3.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Mendoza,91503,70834,44696,21811,827,229671,11,40,229052,619.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Misiones,44960,87861,10376,5317,7662,156176,12,45,156176,0.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Neuquén,30083,72690,15619,19218,640,138250,20,69,137877,373.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Río Negro,48189,43761,18727,15031,18376,144084,19,61,143583,501.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Salta,51396,96016,32050,5724,6453,191639,13,54,191637,2.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,San Juan,40072,12369,6673,11372,8447,78933,10,39,78677,256.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,San Luis,8417,11308,28,66860,36205,122818,23,83,122670,148.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Santa Cruz,12347,22967,6328,4269,3071,48982,13,44,48785,197.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Santa Fe,256741,431915,90424,43997,17523,840600,23,75,840449,151.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Santiago Del Estero,20734,83770,909,5081,3596,114090,11,46,114089,1.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Tierra Del Fuego,12853,22504,6,14,316,35693,20,67,35404,289.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,2,Tucumán,110429,48359,71683,1837,743,233051,13,54,233026,25.0,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084
2021,3,Buenos Aires,585729,2595485,885613,120228,64554,4251609,23,71,4246425,5184.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Capital Federal,142902,1192107,42966,6059,29371,1413405,45,111,1411797,1608.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Catamarca,18413,11709,22331,1568,2233,56254,13,52,56253,1.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Chaco,38258,63659,27583,8018,2353,139871,11,42,139868,3.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Chubut,49269,55794,8946,23376,18681,156066,24,80,155266,800.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Corrientes,44805,69403,7542,6766,5303,133819,11,44,133816,3.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Córdoba,229275,477223,167495,57617,15178,946788,24,81,946726,62.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Entre Ríos,74443,128752,20485,23500,13195,260375,18,62,260360,15.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Formosa,18093,14111,4730,15690,171,52795,8,33,52795,0.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Jujuy,23554,60758,19926,2952,3968,111158,14,55,111158,0.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,La Pampa,9015,57881,17817,14479,1295,100487,27,84,100371,116.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,La Rioja,11329,54744,9444,6613,30,82160,20,77,82157,3.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Mendoza,91474,71247,70579,21811,828,255939,12,45,255320,619.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Misiones,43230,89469,10969,7198,7662,158528,12,45,158528,0.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Neuquén,29650,73794,16455,19270,640,139809,20,69,139436,373.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Río Negro,47934,44519,18725,15031,18376,144585,19,61,144084,501.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Salta,49212,98318,36126,5724,6453,195833,13,55,195831,2.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,San Juan,40072,12922,6670,11372,8447,79483,10,39,79227,256.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,San Luis,8417,11884,27,68856,28680,117864,22,79,117716,148.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Santa Cruz,12347,22961,6328,4269,3071,48976,13,43,48779,197.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Santa Fe,245929,443156,93412,43447,15640,841584,23,75,841433,151.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Santiago Del Estero,19939,85535,909,6147,2928,115458,11,47,115457,1.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Tierra Del Fuego,12853,36958,6,16,390,50223,28,94,49934,289.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,3,Tucumán,104489,53868,70964,2408,743,232472,13,54,232447,25.0,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541
2021,4,Buenos Aires,426325,2706506,1176024,126887,73415,4509157,25,75,4502772,6385.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Capital Federal,111360,1205128,60005,5679,29947,1412119,45,111,1409935,2184.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Catamarca,16385,13858,25100,1512,2235,59090,14,55,59089,1.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Chaco,35548,63145,34688,8005,2359,143745,11,44,143740,5.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Chubut,46361,57412,9655,28041,18839,160308,25,82,159364,944.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Corrientes,42523,71183,10138,6778,5290,135912,11,45,135908,4.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Córdoba,212011,487489,217214,61277,8779,986770,25,84,986693,77.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Entre Ríos,70459,133387,23452,25022,12726,265046,18,63,265024,22.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Formosa,17211,15111,5151,16018,172,53663,8,34,53663,0.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Jujuy,22330,60511,24156,2927,3991,113915,14,56,113915,0.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,La Pampa,8175,58000,20192,19286,1354,107007,29,89,106834,173.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,La Rioja,10387,56651,9446,6613,31,83128,20,77,83124,4.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Mendoza,59842,71553,109667,24666,1859,267587,13,47,266783,804.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Misiones,41778,92068,22035,7649,7602,171132,13,49,171132,0.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Neuquén,29175,72761,23253,21531,746,147466,21,73,146989,477.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Río Negro,42037,44495,32212,16558,18451,153753,20,65,153189,564.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Salta,46972,99808,39555,5882,7188,199405,13,56,199399,6.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,San Juan,35868,13102,11072,11423,8493,79958,10,39,79667,291.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,San Luis,8472,11064,30,70560,28723,118849,22,80,118662,187.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Santa Cruz,10790,22902,10031,4346,417,48486,12,43,48276,210.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Santa Fe,233427,444373,128856,43556,16229,866441,24,77,866265,176.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Santiago Del Estero,19032,86563,1088,6256,2922,115861,11,47,115859,2.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Tierra Del Fuego,13317,38148,426,124,342,52357,29,98,52042,315.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2021,4,Tucumán,97830,59022,78790,2511,486,238639,13,55,238609,30.0,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794
2022,1,Buenos Aires,392045,2728865,1242121,125521,66872,4555424,25,76,4549131,6293.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Capital Federal,102290,1217225,62308,5784,29934,1417541,46,111,1415378,2163.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Catamarca,14181,15517,29118,1328,2234,62378,14,58,62377,1.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Chaco,32391,64546,36662,8164,2356,144119,11,44,144114,5.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Chubut,44133,66667,9184,30592,21052,171628,26,88,170701,927.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Corrientes,40462,79093,10875,6774,5374,142578,12,47,142574,4.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Córdoba,195610,501799,235838,60843,9713,1003803,26,85,1003729,74.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Entre Ríos,67159,138986,23091,26098,12592,267926,19,63,267904,22.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Formosa,16397,15927,5146,16876,202,54548,8,34,54548,0.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Jujuy,21307,60616,25949,4662,3975,116509,14,58,116509,0.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,La Pampa,8003,58978,21739,19903,1109,109732,30,91,109560,172.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,La Rioja,9103,59228,9546,6395,31,84303,20,78,84299,4.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Mendoza,49464,74145,123228,26969,1379,275185,13,48,274399,786.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Misiones,39147,91752,25178,7807,7624,171508,13,49,171508,0.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Neuquén,28443,73200,24193,23098,745,149679,22,74,149208,471.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Río Negro,38662,45366,38037,16815,18494,157374,20,67,156821,553.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Salta,44714,98667,40994,5950,7190,197515,13,56,197510,5.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,San Juan,34038,14449,11294,20723,7674,88178,11,43,87888,290.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,San Luis,7987,11296,31,71809,28721,119844,23,80,119659,185.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Santa Cruz,10537,23420,10766,3974,405,49102,12,43,48898,204.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Santa Fe,213486,444609,146552,45261,20571,870479,24,77,870364,115.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Santiago Del Estero,18118,87979,1093,6349,2922,116461,11,47,116459,2.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Tierra Del Fuego,13031,38700,416,124,340,52611,29,98,52298,313.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,1,Tucumán,92532,62396,86174,3995,487,245584,14,57,245554,30.0,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009
2022,2,Buenos Aires,350652,2719613,1399043,126847,71028,4667183,26,77,4660984,6199.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Capital Federal,145491,1232226,121506,5757,31791,1536771,49,121,1534626,2145.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Catamarca,11928,9430,42087,1329,2234,67008,15,62,67007,1.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Chaco,29552,61284,42194,8178,2356,143564,11,43,143559,5.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Chubut,45377,69242,9574,29784,8828,162805,25,83,161901,904.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Corrientes,38468,75769,18181,7256,5323,144997,12,48,144993,4.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Córdoba,179181,467595,308895,61107,9657,1026435,26,87,1026367,68.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Entre Ríos,63794,131029,35839,26098,12592,269352,19,63,269330,22.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Formosa,15397,25487,9875,16910,212,67881,11,43,67881,0.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Jujuy,20303,54495,34184,3955,2377,115314,14,57,115314,0.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,La Pampa,7796,59273,22994,20200,1264,111527,30,92,111356,171.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,La Rioja,7759,52656,19189,6395,31,86030,21,80,86026,4.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Mendoza,37663,77504,135504,26964,1927,279562,13,49,278785,777.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Misiones,37208,89260,33649,11074,7622,178813,13,51,178813,0.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Neuquén,29749,74905,28824,27371,1119,161968,23,80,161500,468.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Río Negro,36050,47040,40946,16760,18968,159764,20,67,159216,548.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Salta,42665,96178,47076,10068,7190,203177,13,57,203172,5.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,San Juan,38570,19734,12328,21859,7916,100407,12,49,100126,281.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,San Luis,6860,29034,248,70614,14985,121741,23,81,121559,182.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Santa Cruz,10170,23725,10815,3896,579,49185,12,43,48987,198.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Santa Fe,198492,428233,189503,43081,19550,878859,24,77,878749,110.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Santiago Del Estero,16561,80338,11605,6618,2922,118044,11,47,118042,2.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Tierra Del Fuego,12754,39837,403,125,651,53770,29,99,53458,312.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,2,Tucumán,85893,15327,148823,3997,487,254527,14,59,254497,30.0,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684
2022,3,Buenos Aires,339648,2748325,1436433,126846,70416,4721668,26,78,4715469,6199.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Capital Federal,140791,1240125,129218,5758,31787,1547679,50,122,1545534,2145.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Catamarca,10010,10495,46224,1329,2235,70293,16,65,70292,1.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Chaco,27164,61800,44645,8178,2359,144146,11,43,144141,5.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Chubut,45377,72212,9574,29784,8831,165778,25,84,164874,904.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Corrientes,36508,77140,18619,7256,5323,144846,12,48,144842,4.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Córdoba,163770,465461,338570,61070,9797,1038668,27,88,1038600,68.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Entre Ríos,60345,132952,36971,26098,12593,268959,19,63,268937,22.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Formosa,14470,25880,11041,16935,212,68538,11,43,68537,1.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Jujuy,19257,52978,40172,4033,2383,118823,15,58,118823,0.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,La Pampa,7796,60078,23551,20216,4451,116092,31,96,115921,171.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,La Rioja,6842,53899,19697,6395,31,86864,21,80,86860,4.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Mendoza,37659,78858,142615,27625,2766,289523,14,51,288746,777.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Misiones,35513,88902,39046,11074,7622,182157,14,51,182157,0.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Neuquén,29352,75815,29396,27482,1116,163161,23,80,162693,468.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Río Negro,35552,48260,41017,16760,18969,160558,20,67,160010,548.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Salta,40006,96984,50254,10082,7215,204541,13,57,204536,5.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,San Juan,38570,22723,12328,21860,7918,103399,12,50,103118,281.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,San Luis,6860,29363,248,70614,14985,122070,23,81,121888,182.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Santa Cruz,10170,24047,10815,3896,582,49510,12,43,49312,198.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Santa Fe,183740,426255,215189,43079,19547,887810,24,78,887700,110.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Santiago Del Estero,15385,80937,13170,6618,2922,119032,11,47,119030,2.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Tierra Del Fuego,12754,39963,403,125,651,53896,29,99,53584,312.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,3,Tucumán,77738,18518,162345,3997,519,263117,15,61,263087,30.0,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128
2022,4,Buenos Aires,325908,2767247,1499149,129910,72451,4794665,26,78,4788466,6199.0,31981,85668,1075272,1109421,765015,335573,7410902,394282,11208114
2022,4,Capital Federal,138753,1238196,138548,4603,31826,1551926,50,122,1549781,2145.0,31981,85668,1075272,1109421,765015,335573,7410902,394282,11208114
2022,4,Catamarca,8952,10998,47337,1379,2243,70909,16,65,70908,1.0,31981,85668,1075272,1109421,765015,335573,7410902,394282,11208114
2022,4,Chaco,24582,61265,47285,7957,2574,143663,11,43,143658,5.0,31981,85668,1075272,1109421,765015,335573,7410902,394282,11208114
2022,4,Chubut,45450,73923,9815,30721,8850,168759,26,85,167855,904.0,31981,85668,1075272,1109421,765015,335573,7410902,394282,11208114
2022,4,Corrientes,34038,80283,26752,9082,5298,155453,13,51,155449,4.0,31981,85668,1075272,1109421,765015,335573,7410902,394282,11208114
2022,4,Córdoba,152265,456947,367393,61631,11424,1049660,27,89,1049592,68.0,31981,85668,1075272,1109421,765015,335573,7410902,394282,11208114
